orig_idx,review_idx,sentence_idx,sentence,analysis_category,sentiment,Score,ProductId,review_dt,year_month,embedding,cluster_id,cluster_conf,len,sent_len,high_theme,sub_theme
5311,2661,2,the balance of the product is citric acid as an acidity regulator.,drink,negative,2,B000YC317I,2011-10-10 00:00:00+00:00,2011-10-01 00:00:00+00:00,"[-0.00478399  0.0089975  -0.01862749 ... -0.00042166 -0.00144481
 -0.01558906]",0,1.0,66,66,Flavor & Quality,Sweetness
5351,2682,0,"it's ok, nothing special. pro's good price for 850 gum balls. con's not sour enough. gum has no flavor when chewing. will not buy again.",candy,negative,3,B000K2D5PK,2010-01-13 00:00:00+00:00,2010-01-01 00:00:00+00:00,"[ 0.02307815 -0.00545453 -0.01423152 ...  0.01710966 -0.00866757
  0.01176455]",18,1.0,136,136,Flavor & Quality,Bitterness
5355,2685,0,"as one of the other reviewers mentioned, there are not very many vegetables in this bowl.",drink,negative,1,B0029TJR0Y,2011-11-27 00:00:00+00:00,2011-11-01 00:00:00+00:00,"[-0.07922824  0.01299575  0.00790836 ...  0.00584387 -0.00629293
 -0.00687159]",1,1.0,89,89,Flavor & Quality,Sweetness
5356,2685,1,"so it's mostly broth, and not a tasty broth at that.",drink,negative,1,B0029TJR0Y,2011-11-27 00:00:00+00:00,2011-11-01 00:00:00+00:00,"[-0.04124337 -0.00072304 -0.04013065 ... -0.00633769 -0.01465893
 -0.00933116]",1,1.0,52,52,Flavor & Quality,Sweetness
5357,2685,2,i'm terribly disappointed that i actually bought two of these.,drink,negative,1,B0029TJR0Y,2011-11-27 00:00:00+00:00,2011-11-01 00:00:00+00:00,"[ 0.00770641 -0.02602516 -0.03818821 ...  0.00884586 -0.00552192
  0.0095066 ]",8,1.0,62,62,Other,
5365,2692,0,"we enjoy our soda stream alot. but the syrups you get from them all have a bitter after taste, which is from using the splendia. currently looking for better syrups.",drink,negative,1,B0010UOGWM,2010-08-29 00:00:00+00:00,2010-08-01 00:00:00+00:00,"[-0.02739799 -0.00398478 -0.06118837 ...  0.02332248 -0.00801841
 -0.01846538]",0,1.0,165,165,Flavor & Quality,Sweetness
5424,2719,0,i bought a bottle of this at my local liquor store and just cracked it open.,drink,negative,2,B001SAVY5G,2011-06-09 00:00:00+00:00,2011-06-01 00:00:00+00:00,"[-0.03731436  0.04410985 -0.03665673 ... -0.00077637 -0.02026471
  0.02206711]",6,1.0,76,76,Flavor & Quality,Fruitiness
5425,2719,1,i was surprised to see that it had an actual cork in it and required a bottle opener.,drink,negative,2,B001SAVY5G,2011-06-09 00:00:00+00:00,2011-06-01 00:00:00+00:00,"[ 0.02828789  0.04164533 -0.06947997 ... -0.00113145  0.00771852
 -0.00783849]",6,1.0,85,85,Flavor & Quality,Fruitiness
5426,2719,2,"i thought that was a good sign, but no.",drink,negative,2,B001SAVY5G,2011-06-09 00:00:00+00:00,2011-06-01 00:00:00+00:00,"[ 0.001135    0.03670237 -0.06407622 ...  0.03203811 -0.00186857
 -0.00603104]",16,1.0,39,39,Other,
5429,2721,0,i bought these because of the amount in bag - they were tougher then the ones i get locally - they get better after spending the night in the refrigerator - but would not recommended if eating fresh.,snack,negative,3,B00509LVKY,2012-02-28 00:00:00+00:00,2012-02-01 00:00:00+00:00,"[-0.00370604 -0.00575219 -0.02440068 ... -0.01223514  0.02147761
 -0.01485198]",8,1.0,199,199,Other,
5446,2739,0,just because these ingredients are organic doesn't mean they're healthy.,drink,negative,2,B000ORY230,2009-12-24 00:00:00+00:00,2009-12-01 00:00:00+00:00,"[ 0.00075555  0.02025211 -0.0257291  ... -0.00040781 -0.01667412
  0.04395483]",14,1.0,72,72,Flavor & Quality,Herbal
5447,2739,1,i worry that we are giving our kids the implied message that sugar is good.,drink,negative,2,B000ORY230,2009-12-24 00:00:00+00:00,2009-12-01 00:00:00+00:00,"[ 0.03654244 -0.00922581 -0.08658858 ...  0.01365832  0.00382691
  0.01642864]",0,1.0,75,75,Flavor & Quality,Sweetness
5448,2739,2,"we already eat a ton of sugar, as a nation, and i don't have to mention what our obesity rates for kids are. why can't we get a wholesome alternative that doesn't have a ton of sugar in it?",drink,negative,2,B000ORY230,2009-12-24 00:00:00+00:00,2009-12-01 00:00:00+00:00,"[ 0.01170818  0.01360728 -0.03935463 ...  0.03781641 -0.01184425
  0.03218418]",0,1.0,189,189,Flavor & Quality,Sweetness
5449,2740,0,"maybe if i used two pods, i might get the desired flavor out of a small cup of coffee?",coffee,negative,2,B004OBELOM,2012-04-24 00:00:00+00:00,2012-04-01 00:00:00+00:00,"[-0.03114694 -0.05106384 -0.01603067 ... -0.03380443 -0.00610437
  0.03446166]",9,1.0,86,86,Other,
5450,2740,1,i didn't taste any chocolate or buttercruch...or even coffee for that matter.,coffee,negative,2,B004OBELOM,2012-04-24 00:00:00+00:00,2012-04-01 00:00:00+00:00,"[-0.02605682 -0.02955529 -0.01892356 ... -0.00913806 -0.00837703
 -0.0024336 ]",12,1.0,77,77,Health/Nutrition,
5451,2740,2,"to the contrary, all i could taste out of one of these pods was the half pouch of splenda i used to sweeten it.",coffee,negative,2,B004OBELOM,2012-04-24 00:00:00+00:00,2012-04-01 00:00:00+00:00,"[-0.00908129 -0.025024   -0.06732262 ...  0.00291106  0.01084373
 -0.00736593]",0,1.0,111,111,Flavor & Quality,Sweetness
5459,2744,0,if you want to sell a small container for a rip-off price that's fine but you should at least take a picture of the small container instead of the largest container you have. crooks.,other,negative,1,B0040WCWN2,2011-09-11 00:00:00+00:00,2011-09-01 00:00:00+00:00,"[ 0.00601311 -0.02743138 -0.02343183 ...  0.00119124  0.00877832
 -0.00149638]",3,1.0,182,182,Flavor & Quality,Fruitiness
5471,2750,0,the taste of this product in my opinion is nasty to say the least. nestle's should bring back the recently discontinued (milk chocolate) flavor 50000 11164 nestle's you blew it by dropping the milk chocolate flavor. not everyone likes coffee or hot chocolate that is so thick or taste like mud!!!,coffee,negative,1,B002HFRAN6,2009-11-14 00:00:00+00:00,2009-11-01 00:00:00+00:00,"[ 0.00949663 -0.04179992 -0.05722579 ...  0.01607784  0.01430645
 -0.00259712]",4,1.0,296,296,Flavor & Quality,Sweetness
5474,2752,0,pho is one of my all-time favorite foods.,drink,negative,2,B0052HX9IG,2012-03-01 00:00:00+00:00,2012-03-01 00:00:00+00:00,"[-0.02554344 -0.01892387 -0.07316893 ...  0.01634679  0.02837317
 -0.02118513]",1,1.0,41,41,Flavor & Quality,Sweetness
5475,2752,1,"when i saw this at the grocery store, i was extremely excited.",drink,negative,2,B0052HX9IG,2012-03-01 00:00:00+00:00,2012-03-01 00:00:00+00:00,"[-0.01871617 -0.03297733 -0.10855892 ...  0.0400439   0.01715436
 -0.00529353]",5,1.0,62,62,Flavor & Quality,Herbal
5476,2752,2,i'd been waiting for a product like this for a long time.,drink,negative,2,B0052HX9IG,2012-03-01 00:00:00+00:00,2012-03-01 00:00:00+00:00,"[ 0.0302822  -0.01265242 -0.06950013 ...  0.04360741 -0.01723133
 -0.00840011]",5,1.0,57,57,Flavor & Quality,Herbal
5481,2758,0,"these dried mushrooms are called ""funghi porcini"" on the label, implying that they are of italian origin.",protein snacks,negative,1,B000V1WXJO,2009-01-24 00:00:00+00:00,2009-01-01 00:00:00+00:00,"[-0.00612881 -0.01702448 -0.00617905 ...  0.02000516  0.01456849
 -0.00342164]",14,1.0,105,105,Flavor & Quality,Herbal
5482,2758,1,"nowhere in the product description is the country of origin listed, as it is with more scrupulous retailers.",protein snacks,negative,1,B000V1WXJO,2009-01-24 00:00:00+00:00,2009-01-01 00:00:00+00:00,"[-0.02262514  0.02534534 -0.0095207  ... -0.01293174  0.01352183
 -0.00211031]",10,1.0,108,108,Health/Nutrition,
5483,2758,2,"i took the chance and bought these based on the name, discovering later that these mushrooms are a product of china.",protein snacks,negative,1,B000V1WXJO,2009-01-24 00:00:00+00:00,2009-01-01 00:00:00+00:00,"[-0.00346614 -0.04935893  0.0054847  ...  0.00405727 -0.01845922
 -0.03355977]",8,1.0,116,116,Other,
5492,2762,0,"without a list of ingredients, i can't buy this product.",other,negative,1,B005DZHI9I,2012-05-03 00:00:00+00:00,2012-05-01 00:00:00+00:00,"[-0.02269265  0.00796301 -0.0315433  ...  0.02909908 -0.00112322
  0.00533547]",10,1.0,56,56,Health/Nutrition,
5493,2762,1,there is no way to contact the buyer.,other,negative,1,B005DZHI9I,2012-05-03 00:00:00+00:00,2012-05-01 00:00:00+00:00,"[ 0.01445785 -0.03772031  0.02528319 ...  0.01644249  0.01440973
 -0.00911133]",10,1.0,37,37,Health/Nutrition,
5513,2770,0,"the taste is ok but i just can't see myself buying this again.i have been a big taco bell fan for years, however this spicy ranchero sauce does nothing for me.",condiments,negative,3,B004JRO1S2,2011-08-18 00:00:00+00:00,2011-08-01 00:00:00+00:00,"[-0.01475686 -0.05650413 -0.0602891  ...  0.0422204   0.02356592
 -0.01386694]",12,1.0,159,159,Health/Nutrition,
5518,2773,0,i saw a bag in the grocery aisle and had to have it.,baked goods,negative,1,B002EDIJX6,2010-05-17 00:00:00+00:00,2010-05-01 00:00:00+00:00,"[-0.0224356  -0.02506527 -0.08517574 ... -0.00330633 -0.02157614
 -0.01612438]",7,1.0,52,52,Flavor & Quality,Herbal
5519,2773,1,the cookies aren't half as big as i remember them being.,baked goods,negative,1,B002EDIJX6,2010-05-17 00:00:00+00:00,2010-05-01 00:00:00+00:00,"[-0.00667373 -0.05661374 -0.0461849  ... -0.01021514 -0.00957402
 -0.00470764]",15,1.0,56,56,Other,
5520,2773,2,they were all clumped together from all the nauseating pink and white frosting.,baked goods,negative,1,B002EDIJX6,2010-05-17 00:00:00+00:00,2010-05-01 00:00:00+00:00,"[-0.01849732 -0.04860251  0.00250032 ...  0.00494637 -0.03679201
  0.00360213]",15,1.0,79,79,Other,
5527,2779,0,what is the point of using xylitol if you are going to put nasty toxic crap like artificial colors in here??!! very annoying!,condiments,negative,1,B002FX3EV2,2012-01-26 00:00:00+00:00,2012-01-01 00:00:00+00:00,"[-0.00197385  0.01973175 -0.04383928 ...  0.00814682 -0.04161063
  0.04052348]",0,1.0,125,125,Flavor & Quality,Sweetness
5539,2786,0,i had been buying these treats for my cavachon for the past two years.,baby & pet,negative,1,B00141OU50,2012-05-13 00:00:00+00:00,2012-05-01 00:00:00+00:00,"[ 0.00124746 -0.0577392   0.02099607 ... -0.01301757 -0.00485862
 -0.02553647]",2,1.0,70,70,Flavor & Quality,Herbal
5540,2786,1,he loved them. the last batch was of noticeably lower quality...dry and crunchy rather than moist and chewy.,baby & pet,negative,1,B00141OU50,2012-05-13 00:00:00+00:00,2012-05-01 00:00:00+00:00,"[ 0.00358266 -0.00559061 -0.04987324 ... -0.01619298 -0.01399988
 -0.04391951]",15,1.0,108,108,Other,
5541,2786,2,i don't know if this is due to the shift in manufacturing from the us to china or coincidental.,baby & pet,negative,1,B00141OU50,2012-05-13 00:00:00+00:00,2012-05-01 00:00:00+00:00,"[-0.00215648 -0.00290369  0.02190888 ... -0.01012035 -0.0309727
 -0.00220861]",4,1.0,95,95,Flavor & Quality,Sweetness
5542,2787,0,did research on this food and heard it was a great foodd.,baby & pet,negative,3,B000GZ3B1O,2010-09-14 00:00:00+00:00,2010-09-01 00:00:00+00:00,"[ 0.00912577 -0.01863577 -0.05351952 ...  0.04243138  0.00111327
 -0.02437197]",12,1.0,57,57,Health/Nutrition,
5543,2787,1,my gsd puppy started get diarrhea that turned into bloody stool.,baby & pet,negative,3,B000GZ3B1O,2010-09-14 00:00:00+00:00,2010-09-01 00:00:00+00:00,"[-0.02894392 -0.00283908  0.02658944 ...  0.00273506 -0.03759057
 -0.01802399]",2,1.0,64,64,Flavor & Quality,Herbal
5544,2787,2,don't think there is anything wrong with this food just that it is not suited for my dog.,baby & pet,negative,3,B000GZ3B1O,2010-09-14 00:00:00+00:00,2010-09-01 00:00:00+00:00,"[-0.0140005  -0.01181832  0.03005353 ...  0.05155121 -0.01445422
 -0.00814535]",2,1.0,89,89,Flavor & Quality,Herbal
5545,2788,0,"i like the taste of this dressing, but realized that it contains the additive mono sodium gluconate.",condiments,negative,1,B000EDK3RS,2011-08-02 00:00:00+00:00,2011-08-01 00:00:00+00:00,"[-0.00242645  0.02177976 -0.02695702 ...  0.03877276  0.0173709
  0.00119197]",0,1.0,100,100,Flavor & Quality,Sweetness
5546,2788,1,"this chemical gives me migraines, which is very difficult to tolerate.",condiments,negative,1,B000EDK3RS,2011-08-02 00:00:00+00:00,2011-08-01 00:00:00+00:00,"[ 0.00250456  0.02878909 -0.01497385 ...  0.00780177 -0.03148413
  0.0265978 ]",5,1.0,70,70,Flavor & Quality,Herbal
5547,2788,2,i am sorry to say that i will no longer purchase this dressing unless they remove this flavor enhancer.,condiments,negative,1,B000EDK3RS,2011-08-02 00:00:00+00:00,2011-08-01 00:00:00+00:00,"[ 2.1509051e-02  1.7549735e-02 -4.1876458e-02 ...  1.3420385e-02
 -1.5075161e-03 -5.5364781e-05]",14,1.0,103,103,Flavor & Quality,Herbal
5582,2803,0,"the cider is overly sweet and has a weird after taste, i'm guessing from the artificial sugar.",candy,negative,1,B005K4Q1RW,2011-11-09 00:00:00+00:00,2011-11-01 00:00:00+00:00,"[-0.00677118  0.00679472 -0.04108597 ...  0.00375621 -0.00559167
  0.0069712 ]",0,1.0,94,94,Flavor & Quality,Sweetness
5583,2803,1,a better alternative is green mountain naturals hot apple cider.,candy,negative,1,B005K4Q1RW,2011-11-09 00:00:00+00:00,2011-11-01 00:00:00+00:00,"[-0.05408794 -0.01534371 -0.04174148 ... -0.02040328 -0.00472616
  0.00903299]",13,1.0,64,64,Health/Nutrition,
5584,2803,2,this was a waste of money for me,candy,negative,1,B005K4Q1RW,2011-11-09 00:00:00+00:00,2011-11-01 00:00:00+00:00,"[-0.03651775 -0.00799982 -0.030361   ...  0.02170719  0.00688341
  0.0116397 ]",12,1.0,32,32,Health/Nutrition,
5585,2804,0,i just received these and had to try one.,candy,negative,3,B005K4Q1RW,2011-10-28 00:00:00+00:00,2011-10-01 00:00:00+00:00,"[-0.00637128 -0.03825563 -0.03778058 ... -0.03987639 -0.02678453
 -0.01749308]",16,1.0,41,41,Other,
5586,2804,1,the first cup had an odd caramel taste to it.,candy,negative,3,B005K4Q1RW,2011-10-28 00:00:00+00:00,2011-10-01 00:00:00+00:00,"[-0.02657993 -0.0467859  -0.03045916 ... -0.01613082 -0.00916256
 -0.00920175]",13,1.0,45,45,Health/Nutrition,
5587,2804,2,i kept drinking and finally got used to it.,candy,negative,3,B005K4Q1RW,2011-10-28 00:00:00+00:00,2011-10-01 00:00:00+00:00,"[ 0.00786104 -0.00724211 -0.05278128 ... -0.00560546 -0.00951365
  0.01514782]",6,1.0,43,43,Flavor & Quality,Fruitiness
5596,2808,0,"nowhere in the description does it specify that, but on the ingredient list on the label it does.",condiments,negative,1,B0037BONRK,2011-09-08 00:00:00+00:00,2011-09-01 00:00:00+00:00,"[-0.03647501  0.03252287 -0.01609676 ...  0.02781597  0.02159957
  0.00894036]",10,1.0,97,97,Health/Nutrition,
5597,2808,1,"this isn't the real thing at all, which would explain the price.",condiments,negative,1,B0037BONRK,2011-09-08 00:00:00+00:00,2011-09-01 00:00:00+00:00,"[-0.02189222  0.02357086 -0.00764479 ...  0.03793719 -0.00867995
  0.01941623]",4,1.0,64,64,Flavor & Quality,Sweetness
5598,2808,2,"i buy from amazon weekly, and this is the first purchase i've made that's made me feel taken.",condiments,negative,1,B0037BONRK,2011-09-08 00:00:00+00:00,2011-09-01 00:00:00+00:00,"[-0.00482047  0.00234514 -0.05188431 ...  0.01127175 -0.0389749
 -0.02041934]",10,1.0,93,93,Health/Nutrition,
5602,2810,0,"it's good cut meat, but wayyyy too salty, can't taste much beside salt, i really want to wash it before i eat.",seasoning & spice,negative,3,B005DVIL5W,2012-08-21 00:00:00+00:00,2012-08-01 00:00:00+00:00,"[-0.00510116 -0.00952413 -0.08020318 ...  0.05590633 -0.01118127
 -0.01921338]",18,1.0,110,110,Flavor & Quality,Bitterness
5609,2813,0,"i love these bars, i would actually give them a 5 stars, however the ones i got from amazon, they were almost half baked, and they stick to your teeth.",snack,negative,3,B006JG8704,2012-10-08 00:00:00+00:00,2012-10-01 00:00:00+00:00,"[-0.00323693 -0.00692433 -0.03876596 ... -0.01711777 -0.00545388
 -0.00081687]",15,1.0,151,151,Other,
5610,2813,1,"i am not sure if the batch they send me was bad, or what..the ones i buy from the stores are much better, same company?",snack,negative,3,B006JG8704,2012-10-08 00:00:00+00:00,2012-10-01 00:00:00+00:00,"[-0.03675121 -0.04803768 -0.03234331 ...  0.00440439 -0.02435575
  0.00443598]",19,1.0,119,119,Packaging/Delivery,
5624,2819,0,"i love any good peanut butter cookie and thought this vendor, nanas, looked to have pretty good reviews.",baked goods,negative,1,B000FNEX8C,2008-01-04 00:00:00+00:00,2008-01-01 00:00:00+00:00,"[-0.01156597 -0.0679611  -0.03259616 ...  0.01093041  0.01585759
 -0.01094929]",15,1.0,104,104,Other,
5625,2819,1,"it's bland bland bland, tastes likes dried paste, horrible.",baked goods,negative,1,B000FNEX8C,2008-01-04 00:00:00+00:00,2008-01-01 00:00:00+00:00,"[-0.05700324  0.00127433 -0.03478449 ...  0.042945   -0.0275628
  0.00617455]",19,1.0,59,59,Packaging/Delivery,
5626,2819,2,well maybe they should realize that those ingredients are 'what' makes a good cookie.,baked goods,negative,1,B000FNEX8C,2008-01-04 00:00:00+00:00,2008-01-01 00:00:00+00:00,"[ 0.01810089 -0.02426986 -0.02366737 ...  0.00780617 -0.01235759
  0.01246237]",15,1.0,85,85,Other,
5659,2836,0,i bought two of these treat balls for two large breed dogs.,baby & pet,negative,1,B0012V1G0Y,2010-06-20 00:00:00+00:00,2010-06-01 00:00:00+00:00,"[ 0.02723696 -0.01373468  0.04043713 ... -0.00337267 -0.03079264
  0.00320418]",2,1.0,59,59,Flavor & Quality,Herbal
5660,2836,1,"one, (my power chewer) is a german shepherd/wolf mix, the other is a vizsla/lab mix who isn't easily impressed by chew toys.",baby & pet,negative,1,B0012V1G0Y,2010-06-20 00:00:00+00:00,2010-06-01 00:00:00+00:00,"[ 0.0101431   0.00109931 -0.03485163 ... -0.02220568 -0.01240758
  0.0098671 ]",2,1.0,124,124,Flavor & Quality,Herbal
5661,2836,2,"i filled the inside of the ball with small treats, and capped both ends with the round treats provided.",baby & pet,negative,1,B0012V1G0Y,2010-06-20 00:00:00+00:00,2010-06-01 00:00:00+00:00,"[ 0.03384789 -0.00219666  0.03669387 ... -0.02731317 -0.00949813
 -0.01720025]",2,1.0,103,103,Flavor & Quality,Herbal
5662,2837,0,"in addition, the jelly beans were simply dumped into the cardboard box with no wrapper whatsoever.",condiments,negative,1,B0094Z2JMY,2009-09-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,"[-0.03172562  0.00628627 -0.0258406  ... -0.02071795  0.02168096
  0.01102773]",7,1.0,98,98,Flavor & Quality,Herbal
5663,2837,1,this box had a seal on it which had been cut through and then retaped.,condiments,negative,1,B0094Z2JMY,2009-09-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,"[-0.02503254  0.06839371 -0.0004501  ... -0.03013304 -0.00393941
 -0.04146749]",16,1.0,70,70,Other,
5664,2837,2,"i sent the item back and was surprised to see that today, when my return processed, there is now 1 ten pound bag of sour cherry jelly belly jelly beans in stock.",condiments,negative,1,B0094Z2JMY,2009-09-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,"[-0.01447206  0.02836357 -0.04777022 ...  0.00415018  0.01278572
 -0.0262211 ]",10,1.0,161,161,Health/Nutrition,
5665,2838,0,"the rocks are not pebbles as stated, they are rocks.",candy,negative,2,B000HE6FU8,2012-05-15 00:00:00+00:00,2012-05-01 00:00:00+00:00,"[ 0.01070752  0.00310063 -0.00567268 ... -0.00491672  0.04658629
  0.00918969]",8,1.0,52,52,Other,
5666,2838,1,"i know the disclaimer says it can be different, but this was way off.",candy,negative,2,B000HE6FU8,2012-05-15 00:00:00+00:00,2012-05-01 00:00:00+00:00,"[-0.01456557  0.02519368 -0.04058143 ...  0.02062261 -0.01692653
  0.02802985]",19,1.0,69,69,Packaging/Delivery,
